com.samsung.shealth.sleep,6307003,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total_sleep_time_weight,original_efficiency,mental_recovery,wake_score,factor_01,factor_02,factor_03,factor_04,factor_05,factor_06,factor_07,factor_08,factor_09,factor_10,deep_score,integrated_id,latency_weight,has_sleep_data,bedtime_detection_delay,sleep_efficiency_with_latency,wakeup_time_detection_delay,total_rem_duration,combined_id,nap_score,sleep_type,sleep_latency,data_version,latency_score,deep_weight,rem_weight,physical_recovery,original_wake_up_time,movement_awakening,is_integrated,original_bed_time,goal_bed_time,quality,extra_data,wake_weight,rem_score,goal_wake_up_time,sleep_cycle,total_light_duration,efficiency,sleep_score,sleep_duration,stage_analyzed_type,total_sleep_time_score,com.samsung.health.sleep.create_sh_ver,com.samsung.health.sleep.start_time,com.samsung.health.sleep.custom,com.samsung.health.sleep.modify_sh_ver,com.samsung.health.sleep.update_time,com.samsung.health.sleep.create_time,com.samsung.health.sleep.client_data_id,com.samsung.health.sleep.client_data_ver,com.samsung.health.sleep.time_offset,com.samsung.health.sleep.deviceuuid,com.samsung.health.sleep.comment,com.samsung.health.sleep.pkg_name,com.samsung.health.sleep.end_time,com.samsung.health.sleep.datauuid
,,71,,44,83,1,9,16,412,94,1,6,0,,,,0,,,,,,,-1,,7,,,,80,21:00.0,6,,00:00.0,,,f3d68dbf-461d-408c-bcc3-f1fccfec763d.extra_data.json,,,,4,,96,94,412,,,62660011,00:00.0,,62660010,51:36.2,51:28.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,52:00.0,f3d68dbf-461d-408c-bcc3-f1fccfec763d
,,85,,44,52,23,5,28,320,150,0,21,0,,,,0,,,,,,,-1,,7,,,,60,59:00.0,31,,18:00.0,,,014e7c69-b0da-4020-9d72-781dae78edac.extra_data.json,,,,4,,91,70,320,,,62660011,18:00.0,,62660010,29:47.1,29:40.7,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,38:00.0,014e7c69-b0da-4020-9d72-781dae78edac
,,79,,24,58,2,1,7,206,68,0,0,0,,,,0,,,,,,,-1,,7,,,,63,55:00.0,6,,03:00.0,,,de3cabfc-66ac-4d07-92fa-1936587ba2d9.extra_data.json,,,,2,,96,64,206,,,62660011,03:00.0,,62660010,20:11.6,20:04.6,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,29:00.0,de3cabfc-66ac-4d07-92fa-1936587ba2d9
,,73,,49,49,2,2,10,150,119,0,4,6,,,,0,,,,,,,-1,,7,,,,64,24:00.0,11,,41:00.0,,,f2ec025c-327b-4c1d-8807-16fb64559316.extra_data.json,,,,1,,89,60,156,,,62660011,41:00.0,,62660010,48:40.5,48:33.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,17:00.0,f2ec025c-327b-4c1d-8807-16fb64559316
,,70,,0,0,0,0,4,48,0,0,4,18,,,,0,,,,,d7dbed31-52aa-4f08-9593-b255cfbceb38,,-1,,7,,,,5,,17,,,,,c8942211-c634-4901-b414-4954300899b8.extra_data.json,,,,0,,69,29,66,,,62660011,23:00.0,,62660010,21:34.4,53:25.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,29:00.0,c8942211-c634-4901-b414-4954300899b8
,,70,,0,15,0,0,0,42,0,0,0,0,,,,0,,,,,d7dbed31-52aa-4f08-9593-b255cfbceb38,,-1,,7,,,,40,,0,,,,,a103081b-c887-44f6-ac5d-c551516030fa.extra_data.json,,,,0,,100,47,42,,,62660011,14:00.0,,62660010,21:34.5,21:30.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,56:00.0,a103081b-c887-44f6-ac5d-c551516030fa
,,70,,0,9,0,0,0,28,0,0,0,0,,,,0,,,,,d7dbed31-52aa-4f08-9593-b255cfbceb38,,-1,,7,,,,35,,0,,,,,f7a785cc-ff0a-46cc-859a-8168f7412466.extra_data.json,,,,0,,100,47,28,,,62660011,27:00.0,,62660010,21:52.1,21:49.1,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,55:00.0,f7a785cc-ff0a-46cc-859a-8168f7412466
,,84,,70,70,5,1,15,448,200,0,0,0,,,,0,,,,,,,-1,,7,,,,74,39:00.0,6,,46:00.0,,,4dc53f3d-ec32-46d7-8c82-15c64d82fb61.extra_data.json,,,,3,,96,97,448,,,62660011,46:00.0,,62660010,06:35.6,05:47.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,14:00.0,4dc53f3d-ec32-46d7-8c82-15c64d82fb61
,,67,,52,73,5,18,41,567,135,1,22,0,,,,0,,,,,,,-1,,7,,,,85,27:00.0,15,,51:00.0,,,947f3fec-6f94-477b-9ca3-1ae9dbe1e9db.extra_data.json,,,,5,,92,83,567,,,62660011,51:00.0,,62660010,36:42.0,35:21.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,18:00.0,947f3fec-6f94-477b-9ca3-1ae9dbe1e9db
,,75,,65,65,30,0,38,371,322,0,23,0,,,,0,,,,,,,-1,,7,,,,63,03:00.0,26,,42:00.0,,,b79f8186-57cb-445a-a97f-b4d17c75b295.extra_data.json,,,,1,,89,78,371,,,62660011,42:00.0,,62660010,07:38.3,07:23.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,53:00.0,b79f8186-57cb-445a-a97f-b4d17c75b295
,,70,,0,21,0,0,0,64,0,0,0,0,,,,0,,,,,,,-1,,7,,,,39,,0,,,,,fefdcd21-b3d0-4994-b8af-422112fa3331.extra_data.json,,,,0,,100,47,64,,,62660011,43:00.0,,62660010,47:58.4,47:53.1,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,47:00.0,fefdcd21-b3d0-4994-b8af-422112fa3331
,,81,,50,53,3,4,11,383,138,0,0,0,,,,0,,,,,,,-1,,7,,,,67,,5,,,,,6e3499f9-e7b6-44cd-b0cd-e2776eb514fd.extra_data.json,,,,3,,97,88,383,,,62660011,39:00.0,,62660010,29:27.4,26:12.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,02:00.0,6e3499f9-e7b6-44cd-b0cd-e2776eb514fd
,,74,,0,0,0,1,3,71,48,0,0,4,,,,0,,,,,,,-1,,7,,,,7,00:00.0,4,,26:00.0,,,1e4a3103-c0a0-483c-8df2-6092ac044a39.extra_data.json,,,,1,,90,42,75,,,62660011,26:00.0,,62660010,24:54.6,24:48.6,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,41:00.0,1e4a3103-c0a0-483c-8df2-6092ac044a39
,,79,,16,44,1,1,10,193,73,0,5,0,,,,0,,,,,,,-1,,7,,,,51,14:00.0,9,,38:00.0,,,fcfddee4-a87c-41c1-be69-893292e216cf.extra_data.json,,,,2,,94,61,193,,,62660011,38:00.0,,62660010,39:50.6,39:43.7,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,51:00.0,fcfddee4-a87c-41c1-be69-893292e216cf
,,79,,11,47,1,1,6,180,62,0,0,0,,,,0,,,,,,,-1,,7,,,,51,58:00.0,5,,36:00.0,,,d5cf8309-1f46-4ac8-b405-306de144e268.extra_data.json,,,,2,,96,65,180,,,62660011,36:00.0,,62660010,23:25.5,23:12.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,36:00.0,d5cf8309-1f46-4ac8-b405-306de144e268
,,66,,39,39,14,4,22,286,184,1,6,0,,,,0,,,,,,,-1,,7,,,,51,,17,,,,,323db1d4-5122-42c3-9270-152552677c8d.extra_data.json,,,,2,,92,62,286,,,62660011,15:00.0,,62660010,26:29.4,26:20.5,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,01:00.0,323db1d4-5122-42c3-9270-152552677c8d
,,76,,0,29,5,4,11,176,73,0,0,0,,,,0,,,,,,,-1,,7,,,,34,31:00.0,13,,16:00.0,,,2ab5af9f-f644-4fca-90d5-50078f6879b4.extra_data.json,,,,2,,93,52,176,,,62660011,16:00.0,,62660010,57:11.0,56:44.5,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,12:00.0,2ab5af9f-f644-4fca-90d5-50078f6879b4
,,73,,46,61,0,7,15,325,65,1,4,0,,,,0,,,,,,,-1,,7,,,,80,20:00.0,6,,28:00.0,,,2ec1d3cc-157d-49b2-8988-d93b36d78d6b.extra_data.json,,,,4,,95,80,325,,,62660011,28:00.0,,62670070,40:46.5,40:36.1,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,53:00.0,2ec1d3cc-157d-49b2-8988-d93b36d78d6b
,,78,,47,62,1,12,38,617,100,1,21,0,,,,0,,,,,,,-1,,7,,,,91,32:00.0,11,,00:00.0,,,54b97352-ed59-4cd9-bd11-f43fe76c954f.extra_data.json,,,,6,,93,77,617,,,62660011,00:00.0,,62670070,32:29.0,32:08.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,17:00.0,54b97352-ed59-4cd9-bd11-f43fe76c954f
,,66,,53,53,2,4,10,271,153,1,3,0,,,,0,,,,,,,-1,,7,,,,61,07:00.0,6,,10:00.0,,,28cb4597-4c4f-4475-9a40-ce5ce42f8d79.extra_data.json,,,,2,,96,71,271,,,62670031,10:00.0,,62670070,36:14.3,36:07.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,41:00.0,28cb4597-4c4f-4475-9a40-ce5ce42f8d79
,,80,,45,45,3,0,9,249,135,0,3,0,,,,0,,,,,,,-1,,7,,,,56,04:00.0,7,,37:00.0,,,a08b6327-c0b1-4aff-8516-9ac07b921781.extra_data.json,,,,2,,96,68,249,,,62670031,37:00.0,,62670070,28:56.8,28:52.5,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,46:00.0,a08b6327-c0b1-4aff-8516-9ac07b921781
,,75,,34,34,14,0,14,182,182,0,11,0,,,,0,,,,,,,-1,,7,,,,44,,21,,,,,f5c705d4-7727-46cd-934a-01f72c13c7e4.extra_data.json,,,,1,,92,56,182,,,62670031,03:00.0,,62670070,06:01.2,05:55.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,05:00.0,f5c705d4-7727-46cd-934a-01f72c13c7e4
,,78,,0,24,0,2,5,121,40,0,3,3,,,,0,,,,,,,-1,,7,,,,32,30:00.0,7,,08:00.0,,,d584fc3a-f842-46db-83ff-becf821821a4.extra_data.json,,,,2,,93,52,124,,,62670031,08:00.0,,62670070,57:29.9,55:54.1,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,12:00.0,d584fc3a-f842-46db-83ff-becf821821a4
,,82,,50,50,4,3,14,318,147,0,3,0,,,,0,,,,,,,-1,,7,,,,61,39:00.0,8,,02:00.0,,,8bdbf679-f263-436c-b9dd-a89c6b6fb026.extra_data.json,,,,3,,95,80,318,,,62670031,02:00.0,,62670070,03:56.1,03:45.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,20:00.0,8bdbf679-f263-436c-b9dd-a89c6b6fb026
,,63,,33,36,0,7,8,191,104,1,4,0,,,,0,,,,,,,-1,,7,,,,51,49:00.0,6,,18:00.0,,,8ccb78f3-aea3-483a-8646-d54b7b8d6c38.extra_data.json,,,,2,,95,63,191,,,62670031,18:00.0,,62670070,15:10.4,15:06.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,29:00.0,8ccb78f3-aea3-483a-8646-d54b7b8d6c38
,,77,,1,16,3,8,17,322,79,0,0,0,,,,0,,,,,,,-1,,7,,,,38,26:00.0,9,,52:00.0,,,358f142a-81ba-4708-9b5d-6b514a76881a.extra_data.json,,,,3,,94,66,322,,,62670031,52:00.0,,62670070,32:09.5,31:51.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,14:00.0,358f142a-81ba-4708-9b5d-6b514a76881a
,,82,,58,58,5,3,24,356,141,0,9,0,,,,0,,,,,,,-1,,7,,,,68,53:00.0,13,,40:00.0,,,201ac5f2-e06c-462c-a41a-360be1e9f268.extra_data.json,,,,3,,93,82,356,,,62670031,40:00.0,,62670070,18:57.1,18:50.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,36:00.0,201ac5f2-e06c-462c-a41a-360be1e9f268
,,76,,60,60,3,4,20,312,150,0,6,0,,,,0,,,,,,,-1,,7,,,,66,22:00.0,10,,50:00.0,,,eadc0e85-5ceb-4846-83b8-430b37048122.extra_data.json,,,,2,,93,75,312,,,62670031,50:00.0,,62670070,47:15.0,47:05.6,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,02:00.0,eadc0e85-5ceb-4846-83b8-430b37048122
,,71,,43,76,0,9,15,350,102,1,4,0,,,,0,,,,,,,-1,,7,,,,74,13:00.0,5,,06:00.0,,,57912245-eb36-434b-824e-2cdc95bac67b.extra_data.json,,,,4,,95,84,350,,,62670031,06:00.0,,62670070,41:47.3,38:27.1,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,56:00.0,57912245-eb36-434b-824e-2cdc95bac67b
,,84,,63,86,1,6,24,495,181,0,10,3,,,,0,,,,,,,-1,,7,,,,81,24:00.0,7,,42:00.0,,,19a037c5-b0b1-4615-b8cb-e8017edcf071.extra_data.json,,,,4,,94,96,498,,,62670031,42:00.0,,62670070,55:09.2,53:49.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,00:00.0,19a037c5-b0b1-4615-b8cb-e8017edcf071
,,79,,35,81,0,1,5,293,81,0,0,0,,,,0,,,,,,,-1,,7,,,,74,58:00.0,2,,45:00.0,,,236b2863-0528-4e40-a2f5-3c2b71f15873.extra_data.json,,,,2,,98,75,293,,,62670031,45:00.0,,62670070,24:28.5,24:18.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,38:00.0,236b2863-0528-4e40-a2f5-3c2b71f15873
,,80,,27,33,3,0,8,189,94,0,0,0,,,,0,,,,,,,-1,,7,,,,48,16:00.0,7,,26:00.0,,,0ffe3252-1514-499a-a8e4-516b3a40d45d.extra_data.json,,,,2,,95,63,189,,,62670031,26:00.0,,62670070,17:18.8,17:00.6,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,35:00.0,0ffe3252-1514-499a-a8e4-516b3a40d45d
,,54,,0,37,1,6,14,145,60,2,11,6,,,,0,,,,,,,-1,,7,,,,40,24:00.0,19,,38:00.0,,,6d59ae65-1101-4380-821c-c26fd5583887.extra_data.json,,,,2,,86,46,151,,,62670031,38:00.0,,62670070,49:22.7,49:15.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,09:00.0,6d59ae65-1101-4380-821c-c26fd5583887
,,50,,64,123,1,15,43,558,136,3,20,0,,,,0,,,,,,,-1,,7,,,,97,49:00.0,12,,09:00.0,,,807aa233-c28e-40db-aca6-3abb267b0580.extra_data.json,,,,5,,92,88,558,,,62670031,09:00.0,,62670070,49:25.8,49:06.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,27:00.0,807aa233-c28e-40db-aca6-3abb267b0580
,,72,,14,14,0,3,3,52,52,0,0,3,,,,0,,,,,,,-1,,7,,,,43,00:00.0,6,,50:00.0,,,c69c6b80-9285-4464-9b8d-44fa9d9f5ed2.extra_data.json,,,,1,,92,61,55,,,62670031,50:00.0,,62670070,24:11.9,24:06.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,45:00.0,c69c6b80-9285-4464-9b8d-44fa9d9f5ed2
,,77,,57,57,3,3,7,296,193,0,0,0,,,,0,,,,,,,-1,,7,,,,61,45:00.0,4,,51:00.0,,,bd293024-61fb-44a2-8568-31cd48ace30d.extra_data.json,,,,2,,97,75,296,,,62670031,51:00.0,,62670070,50:56.8,50:43.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,47:00.0,bd293024-61fb-44a2-8568-31cd48ace30d
,,70,,0,16,0,0,15,68,0,0,11,0,,,,0,,,,,,,-1,,7,,,,30,26:00.0,38,,12:00.0,,,deed3165-e1d3-4062-a710-e26b6d5a9840.extra_data.json,,,,0,,77,40,68,,,62670031,12:00.0,,62670070,51:25.4,51:19.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,20:00.0,deed3165-e1d3-4062-a710-e26b6d5a9840
,,78,,0,38,6,2,9,185,64,0,0,0,,,,0,,,,,,,-1,,7,,,,39,49:00.0,14,,28:00.0,,,a6285ccf-ccce-4ab2-b642-c1b50925ee9d.extra_data.json,,,,2,,95,54,185,,,62670031,28:00.0,,62670070,15:05.7,14:58.7,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,33:00.0,a6285ccf-ccce-4ab2-b642-c1b50925ee9d
,,63,,74,131,3,7,23,496,176,2,9,0,,,,0,,,,,,,-1,,7,,,,93,22:00.0,8,,35:00.0,,,0a760fc5-0312-487a-af40-6850dfbd22f2.extra_data.json,,,,4,,95,94,496,,,62670031,35:00.0,,62670070,01:36.2,49:24.7,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,51:00.0,0a760fc5-0312-487a-af40-6850dfbd22f2
,,76,,21,39,3,4,13,197,67,0,5,0,,,,0,,,,,,,-1,,7,,,,52,30:00.0,14,,52:00.0,,,b73b3cf3-9a6c-471e-ad94-2cd496a62f83.extra_data.json,,,,2,,93,60,197,,,62670031,52:00.0,,62670070,54:23.4,54:15.6,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,09:00.0,b73b3cf3-9a6c-471e-ad94-2cd496a62f83
,,73,,64,64,3,2,6,139,139,0,3,1,,,,0,,,,,,,-1,,7,,,,78,24:00.0,9,,44:00.0,,,951822ee-fa83-4212-875b-82d1359642e2.extra_data.json,,,,1,,95,63,140,,,62670031,44:00.0,,62670070,48:30.4,48:23.6,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,04:00.0,951822ee-fa83-4212-875b-82d1359642e2
,,64,,46,46,5,6,11,293,172,1,6,0,,,,0,,,,,,,-1,,7,,,,56,42:00.0,9,,44:00.0,,,9fe19670-c957-4971-b20c-24ff98e032b6.extra_data.json,,,,2,,96,68,293,,,62670031,44:00.0,,62670070,43:13.7,42:59.5,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,37:00.0,9fe19670-c957-4971-b20c-24ff98e032b6
,,87,,84,93,6,3,20,464,204,0,5,0,,,,0,,,,,,,-1,,7,,,,83,24:00.0,8,,22:00.0,,,b098349b-2a53-48a0-ae97-72169af77b82.extra_data.json,,,,4,,95,97,464,,,62670031,22:00.0,,62670070,57:32.6,51:55.1,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,06:00.0,b098349b-2a53-48a0-ae97-72169af77b82
,,83,,35,47,1,2,7,304,121,0,0,0,,,,0,,,,,,,-1,,7,,,,57,27:00.0,3,,02:00.0,,,36ae72da-375f-403f-9477-54f166457a17.extra_data.json,,,,3,,97,78,304,,,62670031,02:00.0,,62670070,53:21.1,52:35.5,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,06:00.0,36ae72da-375f-403f-9477-54f166457a17
,,75,,66,66,1,5,37,608,126,1,25,0,,,,0,,,,,,,-1,,7,,,,93,,11,,,,,6c95dcc4-4736-4f04-890d-4b3957f035da.extra_data.json,,,,4,,93,80,608,,,62670031,39:00.0,,62670070,48:07.7,47:49.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,47:00.0,6c95dcc4-4736-4f04-890d-4b3957f035da
,,80,,5,5,6,0,12,315,123,0,5,0,,,,0,,,,,53bd19b9-6502-4799-b345-bfd298720461,,-1,,7,,,,35,,10,,,,,fdba0fd5-e9c6-4654-a305-914d8fdfbdac.extra_data.json,,,,2,,96,67,315,,,62670031,54:00.0,,62670070,19:01.7,09:16.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,09:00.0,fdba0fd5-e9c6-4654-a305-914d8fdfbdac
,,60,,39,53,2,10,22,267,129,1,10,1,,,,0,,,,,53bd19b9-6502-4799-b345-bfd298720461,,-1,,7,,,,59,54:00.0,14,,20:00.0,,,a081015c-c672-476c-8b52-1f1f70bd4013.extra_data.json,,,,2,,91,63,268,,,62670031,20:00.0,,62670070,19:01.8,18:54.5,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,48:00.0,a081015c-c672-476c-8b52-1f1f70bd4013
,,68,,32,82,0,12,32,401,68,1,19,0,,,,0,,,,,,,-1,,7,,,,79,35:00.0,13,,30:00.0,,,1cd32f22-4832-4509-9ae2-a8279ede58a8.extra_data.json,,,,4,,92,88,401,,,62670031,30:00.0,,62670070,00:18.3,00:01.0,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,11:00.0,1cd32f22-4832-4509-9ae2-a8279ede58a8
,,83,,78,82,0,2,12,307,171,0,0,0,,,,0,,,,,,,-1,,7,,,,76,06:00.0,4,,39:00.0,,,35c0b2c1-97c9-4309-9b02-43f67cc261b3.extra_data.json,,,,3,,96,80,307,,,62670031,39:00.0,,62670070,42:37.7,30:10.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,46:00.0,35c0b2c1-97c9-4309-9b02-43f67cc261b3
,,76,,0,41,0,4,13,270,63,0,0,0,,,,0,,,,,,,-1,,7,,,,42,,5,,,,,5781d49b-3365-42a2-bc3c-516261a5624d.extra_data.json,,,,2,,95,62,270,,,62670031,51:00.0,,62670070,22:07.6,21:50.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,21:00.0,5781d49b-3365-42a2-bc3c-516261a5624d
,,66,,70,70,1,9,23,388,180,1,15,0,,,,0,,,,,,,-1,,7,,,,72,43:00.0,10,,59:00.0,,,86dce84e-995b-43f3-8d12-a6cb6942d61e.extra_data.json,,,,3,,94,87,388,,,62670031,59:00.0,,62670070,52:32.7,52:25.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,27:00.0,86dce84e-995b-43f3-8d12-a6cb6942d61e
,,85,,38,41,1,5,16,387,114,0,0,0,,,,0,,,,,,,-1,,7,,,,63,20:00.0,5,,40:00.0,,,1030c365-d737-41bf-87ec-6f23d280435a.extra_data.json,,,,4,,95,90,387,,,62670031,40:00.0,,62670070,26:58.3,26:38.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,07:00.0,1030c365-d737-41bf-87ec-6f23d280435a
,,92,,51,55,2,0,6,293,233,0,0,,,,,0,,,,90,,,-1,,9,,,,73,33:00.0,3,,06:00.0,,,,,,,2,142,97,74,293,1,,62670031,06:00.0,,62701570,33:47.7,33:41.5,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,59:00.0,4d128b17-0135-49f5-8c78-e49880249d4b
,,96,,31,31,12,6,16,391,367,0,0,,,,,0,,,,136,,,-1,,9,,,,65,,7,,,,,,,,,4,208,95,79,391,1,,62670031,59:00.0,,62701570,31:13.4,30:54.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,30:00.0,9ac5777e-9ddf-40c3-8018-b07beaa110e3
,,87,,46,46,8,2,12,292,206,0,0,,,,,0,,,,75,,,-1,,9,,,,65,21:00.0,8,,10:00.0,,,,,,,3,159,95,74,292,1,,62670031,10:00.0,,62701570,46:28.4,46:20.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,02:00.0,5ea76304-1dac-4972-9bfa-0f6ef749bc47
,,75,,11,35,2,2,18,200,59,0,7,,,,,0,,,,47,,,-1,,9,,,,39,,16,,,,,,,,,2,100,91,58,200,1,,62670031,59:00.0,,62701570,43:21.4,43:13.1,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,19:00.0,2e24d6b2-d20c-45d6-a5ee-d99a6fd56196
,,82,,5,5,5,0,14,185,60,0,12,,,,,0,,,,52,,,-1,,9,,,,13,,22,,,,,,,,,3,114,92,52,185,1,,62670031,57:00.0,,62701570,56:40.7,18:36.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,02:00.0,1fc0a4d0-90dd-4d86-b3b3-5d541c1b3c8f
,,97,,34,76,2,6,28,422,85,0,14,,,,,0,,,,166,,,-1,,9,,,,90,,12,,,,,,,,,6,152,93,90,422,1,,62670031,08:00.0,,62701610,10:40.8,10:30.7,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,10:00.0,2733d051-9c6e-474c-bd67-414456dc9c63
,,93,,37,42,7,0,13,389,204,0,3,,,,,0,,,,106,,,-1,,9,,,,73,41:00.0,8,,59:00.0,,,,,,,2,228,96,83,389,1,,62670031,59:00.0,,62701610,09:29.0,08:16.1,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,28:00.0,1419577b-ddcb-4570-a9bc-93fa2234b16d
,,94,,81,81,15,0,26,513,404,0,4,,,,,0,,,,122,,,-1,,9,,,,95,36:00.0,10,,52:00.0,,,,,,,5,284,94,94,513,1,,62670031,52:00.0,,62701610,49:17.3,44:53.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,25:00.0,22e32ca9-5ac9-4315-b111-3703ec24111a
,,91,,43,50,14,6,57,459,208,0,35,,,,,0,,,,106,,,-1,,9,,,,80,,27,,,,,,,,,5,246,87,81,459,1,,62670031,22:00.0,,62701610,29:00.5,26:51.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,01:00.0,f7522508-c05e-4b15-8599-ec2e410e5981
,,51,,7,7,5,1,6,115,83,0,3,,,,,0,,,,20,,,-1,,9,,,,11,,14,,,,,,,,,2,82,94,47,115,1,,62670031,36:00.0,,62701610,05:21.9,56:25.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,31:00.0,c38ded48-2d8b-4b49-b88b-244762ac2e7c
,,79,,69,81,7,0,13,302,189,0,4,,,,,0,,,,59,,,-1,,9,,,,86,16:00.0,9,,51:00.0,,,,,,,4,149,95,73,302,1,,62670031,51:00.0,,62701610,44:25.8,44:18.6,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,53:00.0,22e4d842-0bb7-4b31-b8ee-3ceb2de88dac
,,70,,9,9,4,0,8,123,82,0,0,,,,,0,,,,30,,,-1,,9,,,,13,24:00.0,11,,56:00.0,,,,,,,1,76,93,53,123,1,,62670031,56:00.0,,62701610,48:48.4,48:14.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,59:00.0,db239a2b-44ba-4381-8b6a-00f212f1408a
,,85,,0,45,1,5,30,311,51,0,15,,,,,0,780000,,300000,77,,,3,-1,9,,,,62,09:00.0,16,,52:00.0,,,,,,,3,159,90,57,311,1,,62701231,52:00.0,,62701610,15:06.6,14:15.1,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,03:00.0,03e3d8a5-8512-4ee0-a1b4-9c12f2e18231
,,97,,81,81,7,3,26,540,229,0,10,,,,,0,1020000,,1500000,158,,,3,-1,9,,,,96,32:00.0,10,,26:00.0,,,,,,,5,275,95,97,540,1,,62701231,26:00.0,,62701610,57:53.8,57:17.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,26:00.0,69a3eb29-dc26-472e-a4cf-74bf1c91b2f4
,,86,,27,30,1,0,11,249,66,0,0,,,,,0,840000,,1500000,68,,,3,-1,9,,,,44,05:00.0,6,,44:00.0,,,,,,,3,140,95,67,249,1,,62701231,44:00.0,,62701610,31:31.2,30:21.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,53:00.0,56e58dc4-2baa-4982-8411-a5c9ffe93606
