com.samsung.shealth.exercise,6307003,17
live_data_internal,mission_value,race_target,subset_data,start_longitude,routine_datauuid,total_calorie,completion_status,pace_info_id,activity_type,pace_live_data,sensing_status,source_type,mission_type,ftp,tracking_status,program_id,title,reward_status,heart_rate_sample_count,start_latitude,mission_extra_value,program_schedule_id,heart_rate_deviceuuid,location_data_internal,custom_id,additional_internal,com.samsung.health.exercise.duration,com.samsung.health.exercise.additional,com.samsung.health.exercise.create_sh_ver,com.samsung.health.exercise.mean_caloricburn_rate,com.samsung.health.exercise.location_data,com.samsung.health.exercise.start_time,com.samsung.health.exercise.exercise_type,com.samsung.health.exercise.custom,com.samsung.health.exercise.max_altitude,com.samsung.health.exercise.incline_distance,com.samsung.health.exercise.mean_heart_rate,com.samsung.health.exercise.count_type,com.samsung.health.exercise.mean_rpm,com.samsung.health.exercise.min_altitude,com.samsung.health.exercise.modify_sh_ver,com.samsung.health.exercise.max_heart_rate,com.samsung.health.exercise.update_time,com.samsung.health.exercise.create_time,com.samsung.health.exercise.client_data_id,com.samsung.health.exercise.max_power,com.samsung.health.exercise.max_speed,com.samsung.health.exercise.mean_cadence,com.samsung.health.exercise.min_heart_rate,com.samsung.health.exercise.client_data_ver,com.samsung.health.exercise.count,com.samsung.health.exercise.distance,com.samsung.health.exercise.max_caloricburn_rate,com.samsung.health.exercise.calorie,com.samsung.health.exercise.max_cadence,com.samsung.health.exercise.decline_distance,com.samsung.health.exercise.vo2_max,com.samsung.health.exercise.time_offset,com.samsung.health.exercise.deviceuuid,com.samsung.health.exercise.max_rpm,com.samsung.health.exercise.comment,com.samsung.health.exercise.live_data,com.samsung.health.exercise.mean_power,com.samsung.health.exercise.mean_speed,com.samsung.health.exercise.pkg_name,com.samsung.health.exercise.altitude_gain,com.samsung.health.exercise.altitude_loss,com.samsung.health.exercise.exercise_custom_type,com.samsung.health.exercise.auxiliary_devices,com.samsung.health.exercise.end_time,com.samsung.health.exercise.datauuid,com.samsung.health.exercise.sweat_loss
df838dbd-6de4-4433-976a-cec311cebc4d.live_data_internal.json,,0,,,,108.41,,,,,df838dbd-6de4-4433-976a-cec311cebc4d.sensing_status.json,1,,,,,,,,,,,,,,,612847,,62670070,,,2024-06-19 02:17:40.769,15003,,,,145.0,,,,62670070,165.0,2024-06-19 02:27:54.464,2024-06-19 02:27:54.464,,,,,104.0,,,,,108.41,,,,UTC+0530,bYyax5oN7W,,,df838dbd-6de4-4433-976a-cec311cebc4d.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-19 02:27:53.616,df838dbd-6de4-4433-976a-cec311cebc4d,,
1aa093b6-7f51-42ef-a97e-216833d1a4c3.live_data_internal.json,,0,,,,92.159996,,,,,1aa093b6-7f51-42ef-a97e-216833d1a4c3.sensing_status.json,1,,,,,,,,,,,,,,,492796,,62670070,,,2024-06-19 02:36:48.602,15002,,,,150.0,,,,62670070,161.0,2024-06-19 02:45:02.511,2024-06-19 02:45:02.511,,,,,133.0,,,,,92.159996,,,,UTC+0530,bYyax5oN7W,,,1aa093b6-7f51-42ef-a97e-216833d1a4c3.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-19 02:45:01.398,1aa093b6-7f51-42ef-a97e-216833d1a4c3,,
890b4114-5784-414c-aadb-b2e2f868d57f.live_data_internal.json,,0,,,,135.68272,,,,,890b4114-5784-414c-aadb-b2e2f868d57f.sensing_status.json,1,,,,,,,,,,,,,,,724557,,62670070,,,2024-06-19 02:48:12.507,15002,,,,148.0,,,,62670070,161.0,2024-06-19 03:01:30.199,2024-06-19 03:01:30.199,,,,,127.0,,,,,134.06999,,,,UTC+0530,bYyax5oN7W,,,890b4114-5784-414c-aadb-b2e2f868d57f.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-19 03:01:29.372,890b4114-5784-414c-aadb-b2e2f868d57f,,
f24d8bfb-bd78-4cce-b055-1a543a08a831.live_data_internal.json,,0,,,,49.5607,,,,,f24d8bfb-bd78-4cce-b055-1a543a08a831.sensing_status.json,1,,,,,,,,,,,,,,,244705,,62670070,,,2024-06-19 03:19:16.464,15002,,,,138.0,,,,62670070,150.0,2024-06-19 03:29:55.095,2024-06-19 03:29:55.095,,,,,111.0,,,,,40.8,,,,UTC+0530,bYyax5oN7W,,,f24d8bfb-bd78-4cce-b055-1a543a08a831.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-19 03:29:53.961,f24d8bfb-bd78-4cce-b055-1a543a08a831,,
d2a2b9ca-ae54-4045-b29e-3694b58d8094.live_data_internal.json,,0,,,,98.212,,,,,d2a2b9ca-ae54-4045-b29e-3694b58d8094.sensing_status.json,1,,,,,,,,,,,,,,,918723,,62670070,,,2024-06-19 03:30:03.980,15005,,,,160.0,30001,,,62670070,177.0,2024-06-19 03:45:28.229,2024-06-19 03:45:23.430,,,1.767,100.7703,141.0,,1543,1120.002,,98.212,124.753,,,UTC+0530,bYyax5oN7W,,,d2a2b9ca-ae54-4045-b29e-3694b58d8094.com.samsung.health.exercise.live_data.json,,1.2190856,com.sec.android.app.shealth,,,,,2024-06-19 03:45:22.703,d2a2b9ca-ae54-4045-b29e-3694b58d8094,,
88bd1053-88b8-44bc-b611-89e0526ea767.live_data_internal.json,,0,,,,87.21999,,,,,88bd1053-88b8-44bc-b611-89e0526ea767.sensing_status.json,1,,,,,,,,,,,,,,,589866,,62670070,,,2024-06-20 12:41:53.568,15003,,,,131.0,,,,62670070,143.0,2024-06-20 12:51:44.463,2024-06-20 12:51:44.463,,,,,111.0,,,,,87.21999,,,,UTC+0530,bYyax5oN7W,,,88bd1053-88b8-44bc-b611-89e0526ea767.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-20 12:51:43.434,88bd1053-88b8-44bc-b611-89e0526ea767,,
7178cb4e-75ef-477f-8568-f7ef30fb6681.live_data_internal.json,10,0,"[{""duration"":86,""reps"":10,""weight"":0.0,""weight_unit"":""kg""},{""duration"":1,""reps"":1,""weight"":0.0,""weight_unit"":""kg""}]",,,17.960346,0,,,,7178cb4e-75ef-477f-8568-f7ef30fb6681.sensing_status.json,1,13,,,,,,,,,,,,,,150142,,62670070,,,2024-06-20 12:58:44.354,10012,,,,146.0,30004,,,62670070,155.0,2024-06-20 13:01:27.279,2024-06-20 13:01:27.279,,,,,139.0,,11,,,17.7,,,,UTC+0530,bYyax5oN7W,,,7178cb4e-75ef-477f-8568-f7ef30fb6681.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-20 13:01:26.350,7178cb4e-75ef-477f-8568-f7ef30fb6681,,
f075b561-1c80-413b-9f88-909b82bb4292.live_data_internal.json,,0,,,,263.28778,,,,,f075b561-1c80-413b-9f88-909b82bb4292.sensing_status.json,1,,,,,,,,,,,,,,,1265442,,62670070,,,2024-06-20 13:01:42.319,15002,,,,150.0,,,,62670070,176.0,2024-06-20 13:45:08.545,2024-06-20 13:45:08.545,,,,,127.0,,,,,233.86006,,,,UTC+0530,bYyax5oN7W,,,f075b561-1c80-413b-9f88-909b82bb4292.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-20 13:45:07.655,f075b561-1c80-413b-9f88-909b82bb4292,,
0e816299-f87e-447a-adda-7cff3aad29e5.live_data_internal.json,,0,,,,78.090004,,,,,0e816299-f87e-447a-adda-7cff3aad29e5.sensing_status.json,1,,,,,,,,,,,,,,,488094,,62670070,,,2024-06-20 13:55:58.257,15002,,,,138.0,,,,62670070,152.0,2024-06-20 14:04:07.255,2024-06-20 14:04:07.255,,,,,128.0,,,,,78.090004,,,,UTC+0530,bYyax5oN7W,,,0e816299-f87e-447a-adda-7cff3aad29e5.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-20 14:04:06.351,0e816299-f87e-447a-adda-7cff3aad29e5,,
744ce9da-06e2-4339-b443-078093a8e3a6.live_data_internal.json,,0,,,,56.789024,,,,,744ce9da-06e2-4339-b443-078093a8e3a6.sensing_status.json,4,,,,,,,,,,,,,,,678904,,62670070,,,2024-06-20 14:44:34.039,0,,,,144.0,,,,62670070,155.0,2024-06-20 14:55:54.833,2024-06-20 14:55:54.833,,,,,135.0,,,,,56.78,,,,UTC+0530,bYyax5oN7W,,,744ce9da-06e2-4339-b443-078093a8e3a6.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-20 14:55:53.354,744ce9da-06e2-4339-b443-078093a8e3a6,,
8f94f5b5-5b9e-4807-b856-e4462995b752.live_data_internal.json,,0,,,,120.72001,,,,,8f94f5b5-5b9e-4807-b856-e4462995b752.sensing_status.json,1,,,,,,,,,,,,,,,918293,,62670070,,,2024-06-22 02:51:00.418,15003,,,,115.0,,,,62670070,125.0,2024-06-22 03:06:20.399,2024-06-22 03:06:20.399,,,,,105.0,,,,,120.72001,,,,UTC+0530,bYyax5oN7W,,,8f94f5b5-5b9e-4807-b856-e4462995b752.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-22 03:06:18.711,8f94f5b5-5b9e-4807-b856-e4462995b752,,
8fe449d3-c0af-4aeb-a203-4c2b51bc9583.live_data_internal.json,,0,,,,195.41882,,,,,8fe449d3-c0af-4aeb-a203-4c2b51bc9583.sensing_status.json,1,,,,,,,,,,,,,,,1038444,,62670070,,,2024-06-22 03:13:18.026,15002,,,,140.0,,,,62670070,172.0,2024-06-22 03:46:55.087,2024-06-22 03:46:55.087,,,,,105.0,,,,,173.95999,,,,UTC+0530,bYyax5oN7W,,,8fe449d3-c0af-4aeb-a203-4c2b51bc9583.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-22 03:46:53.527,8fe449d3-c0af-4aeb-a203-4c2b51bc9583,,
485a5265-40eb-41fa-821f-7244d59fa071.live_data_internal.json,,0,,,,221.62436,,,,,485a5265-40eb-41fa-821f-7244d59fa071.sensing_status.json,1,,,,,,,,,,,,,,,1322218,,62670070,,,2024-06-22 03:56:25.060,15002,,,,137.0,,,,62670070,156.0,2024-06-22 04:25:17.707,2024-06-22 04:25:17.707,,,,,95.0,,,,,212.63004,,,,UTC+0530,bYyax5oN7W,,,485a5265-40eb-41fa-821f-7244d59fa071.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-22 04:25:16.805,485a5265-40eb-41fa-821f-7244d59fa071,,
64a60775-e5cc-4a41-a4ca-a090598423a3.live_data_internal.json,,0,,,,43.15,,,,,64a60775-e5cc-4a41-a4ca-a090598423a3.sensing_status.json,1,,,,,,,,,,,,,,,276370,,62670070,,,2024-06-22 04:35:00.713,15002,,,,135.0,,,,62670070,155.0,2024-06-22 04:39:38.975,2024-06-22 04:39:38.975,,,,,106.0,,,,,43.15,,,,UTC+0530,bYyax5oN7W,,,64a60775-e5cc-4a41-a4ca-a090598423a3.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-22 04:39:37.083,64a60775-e5cc-4a41-a4ca-a090598423a3,,
b2d7643d-6f23-46b7-8e44-87f3c6419123.live_data_internal.json,,0,,,,113.41999,,,,,b2d7643d-6f23-46b7-8e44-87f3c6419123.sensing_status.json,1,,,,,,,,,,,,,,,735975,,62670070,,,2024-06-25 04:29:27.975,15003,,,,133.0,,,,62670070,144.0,2024-06-25 04:41:44.956,2024-06-25 04:41:44.956,,,,,120.0,,,,,113.41999,,,,UTC+0530,bYyax5oN7W,,,b2d7643d-6f23-46b7-8e44-87f3c6419123.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-25 04:41:43.950,b2d7643d-6f23-46b7-8e44-87f3c6419123,,
7a0b14a6-e984-472e-9e03-ca177bce16e2.live_data_internal.json,,0,,,,29.674,,,,,7a0b14a6-e984-472e-9e03-ca177bce16e2.sensing_status.json,1,,,,,,,,,,,,,,,344122,,62670070,,,2024-06-25 04:42:45.298,15005,,,,149.0,30001,,,62670070,154.0,2024-06-25 04:48:30.376,2024-06-25 04:48:30.376,,,1.61,91.18859,143.0,,523,331.019,,29.674,103.753,,,UTC+0530,bYyax5oN7W,,,7a0b14a6-e984-472e-9e03-ca177bce16e2.com.samsung.health.exercise.live_data.json,,0.9619234,com.sec.android.app.shealth,,,,,2024-06-25 04:48:29.420,7a0b14a6-e984-472e-9e03-ca177bce16e2,,
14879794-5272-4ac8-8135-dfd60cc79d9c.live_data_internal.json,,0,"[{""duration"":0,""reps"":0,""weight"":0.0,""weight_unit"":""kg""}]",,,104.95005,,,,,14879794-5272-4ac8-8135-dfd60cc79d9c.sensing_status.json,1,,,,,,,,,,,,,,,626463,,62670070,,,2024-06-25 04:49:22.247,10004,,,,141.0,30004,,,62670070,159.0,2024-06-25 04:59:49.580,2024-06-25 04:59:49.580,,,,,128.0,,0,,,104.95005,,,,UTC+0530,bYyax5oN7W,,,14879794-5272-4ac8-8135-dfd60cc79d9c.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-25 04:59:48.710,14879794-5272-4ac8-8135-dfd60cc79d9c,,
0e3203dc-911b-4c2f-a3a2-255b7d60fb88.live_data_internal.json,,0,,,,323.86063,,,,,0e3203dc-911b-4c2f-a3a2-255b7d60fb88.sensing_status.json,1,,,,,,,,,,,,,,,1715167,,62670070,,,2024-06-25 05:02:23.585,15002,,,,147.0,,,,62670070,171.0,2024-06-25 05:43:51.924,2024-06-25 05:43:51.924,,,,,103.0,,,,,306.9,,,,UTC+0530,bYyax5oN7W,,,0e3203dc-911b-4c2f-a3a2-255b7d60fb88.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-25 05:43:50.998,0e3203dc-911b-4c2f-a3a2-255b7d60fb88,,
81ed2bc1-2cc0-45e8-b746-08754768a94a.live_data_internal.json,,0,,,,96.38001,,,,,81ed2bc1-2cc0-45e8-b746-08754768a94a.sensing_status.json,1,,,,,,,,,,,,,,,615841,,62670070,,,2024-06-26 14:36:36.814,15003,,,,135.0,,,,62670070,148.0,2024-06-26 14:46:53.706,2024-06-26 14:46:53.706,,,,,111.0,,,,,96.38001,,,,UTC+0530,bYyax5oN7W,,,81ed2bc1-2cc0-45e8-b746-08754768a94a.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-26 14:46:52.655,81ed2bc1-2cc0-45e8-b746-08754768a94a,,
69616fe8-9a3a-4745-b5f6-0279fb44368e.live_data_internal.json,,0,"[{""duration"":0,""reps"":0,""weight"":0.0,""weight_unit"":""kg""}]",,,32.44,,,,,69616fe8-9a3a-4745-b5f6-0279fb44368e.sensing_status.json,1,,,,,,,,,,,,,,,194640,,62670070,,,2024-06-26 14:50:34.153,10004,,,,140.0,30004,,,62670070,151.0,2024-06-26 14:53:50.091,2024-06-26 14:53:50.091,,,,,126.0,,0,,,32.44,,,,UTC+0530,bYyax5oN7W,,,69616fe8-9a3a-4745-b5f6-0279fb44368e.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-26 14:53:48.793,69616fe8-9a3a-4745-b5f6-0279fb44368e,,
e0124bbc-c244-4c76-b380-919bbcf72907.live_data_internal.json,,0,,,,199.6226,,,,,e0124bbc-c244-4c76-b380-919bbcf72907.sensing_status.json,1,,,,,,,,,,,,,,,996344,,62670070,,,2024-06-26 15:01:50.945,15002,,,,153.0,,,,62670070,188.0,2024-06-26 15:27:41.570,2024-06-26 15:27:41.570,,,,,115.0,,,,,187.47002,,,,UTC+0530,bYyax5oN7W,,,e0124bbc-c244-4c76-b380-919bbcf72907.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-26 15:27:40.617,e0124bbc-c244-4c76-b380-919bbcf72907,,
6368975a-478f-4bd7-9fa6-b2024197585e.live_data_internal.json,,0,"[{""duration"":0,""reps"":0,""weight"":0.0,""weight_unit"":""kg""}]",,,138.95035,,,,,6368975a-478f-4bd7-9fa6-b2024197585e.sensing_status.json,1,,,,,,,,,,,,,,,668023,,62670070,,,2024-06-26 15:29:10.265,10015,,,,149.0,30004,,,62670070,169.0,2024-06-26 15:54:08.291,2024-06-26 15:54:08.291,,,,,133.0,,0,,,120.740074,,,,UTC+0530,bYyax5oN7W,,,6368975a-478f-4bd7-9fa6-b2024197585e.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-26 15:54:07.433,6368975a-478f-4bd7-9fa6-b2024197585e,,
664db375-b054-4fa3-9526-2e290954d30a.live_data_internal.json,,0,,,,22.138443,,,,,664db375-b054-4fa3-9526-2e290954d30a.sensing_status.json,1,,,,,,,,,,,,,,,108258,,62670070,,,2024-06-26 15:55:37.493,15002,,,,138.0,,,,62670070,143.0,2024-06-26 16:01:13.107,2024-06-26 16:01:13.107,,,,,133.0,,,,,17.16,,,,UTC+0530,bYyax5oN7W,,,664db375-b054-4fa3-9526-2e290954d30a.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-26 16:01:12.428,664db375-b054-4fa3-9526-2e290954d30a,,
0b1cf8c2-6b78-4b76-84c1-5275b560eed4.live_data_internal.json,,0,,,,41.900005,,,,,0b1cf8c2-6b78-4b76-84c1-5275b560eed4.sensing_status.json,1,,,,,,,,,,,,,,,319606,,62670070,,,2024-06-27 04:25:41.994,15003,,,,119.0,,,,62670070,128.0,2024-06-27 04:31:02.619,2024-06-27 04:31:02.619,,,,,108.0,,,,,41.900005,,,,UTC+0530,bYyax5oN7W,,,0b1cf8c2-6b78-4b76-84c1-5275b560eed4.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-27 04:31:01.600,0b1cf8c2-6b78-4b76-84c1-5275b560eed4,,
83cf4722-f372-4a52-a957-de6e0d21bdad.live_data_internal.json,,0,,,,64.484,,,,,83cf4722-f372-4a52-a957-de6e0d21bdad.sensing_status.json,1,,,,,,,,,,,,,,,626494,,62670070,,,2024-06-27 04:31:38.255,15005,,,,155.0,30001,,,62670070,177.0,2024-06-27 04:42:05.563,2024-06-27 04:42:05.563,,,1.718,111.381744,122.0,,1163,865.871,,64.484,127.02,,,UTC+0530,bYyax5oN7W,,,83cf4722-f372-4a52-a957-de6e0d21bdad.com.samsung.health.exercise.live_data.json,,1.3820897,com.sec.android.app.shealth,,,,,2024-06-27 04:42:04.749,83cf4722-f372-4a52-a957-de6e0d21bdad,,
b1f9e971-828d-4d9b-98d5-1a9e29621e58.live_data_internal.json,10,0,"[{""duration"":410,""reps"":2,""weight"":0.0,""weight_unit"":""kg""},{""duration"":0,""reps"":0,""weight"":0.0,""weight_unit"":""kg""},{""duration"":0,""reps"":0,""weight"":0.0,""weight_unit"":""kg""},{""duration"":0,""reps"":0,""weight"":0.0,""weight_unit"":""kg""}]",,,81.45267,0,,,,b1f9e971-828d-4d9b-98d5-1a9e29621e58.sensing_status.json,1,13,,,,,,,,,,,,,,467855,,62670070,,,2024-06-27 04:44:05.665,10009,,,,149.0,30004,,,62670070,168.0,2024-06-27 04:52:45.680,2024-06-27 04:52:45.680,,,,,133.0,,2,,,80.33002,,,,UTC+0530,bYyax5oN7W,,,b1f9e971-828d-4d9b-98d5-1a9e29621e58.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-27 04:52:44.636,b1f9e971-828d-4d9b-98d5-1a9e29621e58,,
545897ab-ed69-4d96-a821-72a17b22e683.live_data_internal.json,100,0,"[{""duration"":0,""reps"":0,""weight"":0.0,""weight_unit"":""kg""}]",,,2.3564892,0,,,,545897ab-ed69-4d96-a821-72a17b22e683.sensing_status.json,1,13,,,,,,,,,,,,,,11859,,62670070,,,2024-06-27 04:54:30.332,10029,,,,169.0,30004,,,62670070,171.0,2024-06-27 04:54:47.448,2024-06-27 04:54:47.448,,,,,167.0,,,,,2.27,,,,UTC+0530,bYyax5oN7W,,,545897ab-ed69-4d96-a821-72a17b22e683.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-27 04:54:46.129,545897ab-ed69-4d96-a821-72a17b22e683,,
b5ac3a11-84cf-4244-a723-08a3c06fffb6.live_data_internal.json,30000,0,"[{""duration"":112,""reps"":5,""weight"":0.0,""weight_unit"":""kg""}]",,,26.791569,1,,,,b5ac3a11-84cf-4244-a723-08a3c06fffb6.sensing_status.json,1,2,,,,,,,,,,,,,,125533,,62670070,,,2024-06-27 04:55:07.996,10029,,,,168.0,30004,,,62670070,187.0,2024-06-27 04:58:47.865,2024-06-27 04:58:47.865,,,,,160.0,,5,,,24.750002,,,,UTC+0530,bYyax5oN7W,,,b5ac3a11-84cf-4244-a723-08a3c06fffb6.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-27 04:58:46.485,b5ac3a11-84cf-4244-a723-08a3c06fffb6,,
075935d4-cd0d-43ae-bfb3-48a528a8ddce.live_data_internal.json,,0,,,,102.04,,,,,075935d4-cd0d-43ae-bfb3-48a528a8ddce.sensing_status.json,4,,,,,,,,,,,,,,,878177,,62670070,,,2024-06-27 04:58:47.281,0,,,,157.0,,,,62670070,167.0,2024-06-27 05:13:26.111,2024-06-27 05:13:26.111,,,,,145.0,,,,,102.04,,,,UTC+0530,bYyax5oN7W,,,075935d4-cd0d-43ae-bfb3-48a528a8ddce.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-27 05:13:25.367,075935d4-cd0d-43ae-bfb3-48a528a8ddce,,
d154a075-b285-4fe7-afb0-cc4715c92953.live_data_internal.json,,0,,,,40.143158,,,,,d154a075-b285-4fe7-afb0-cc4715c92953.sensing_status.json,1,,,,,,,,,,,,,,,176214,,62670070,,,2024-06-27 05:13:25.368,15002,,,,161.0,,,,62670070,175.0,2024-06-27 05:19:05.009,2024-06-27 05:19:05.009,,,,,148.0,,,,,36.6,,,,UTC+0530,bYyax5oN7W,,,d154a075-b285-4fe7-afb0-cc4715c92953.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-27 05:19:02.908,d154a075-b285-4fe7-afb0-cc4715c92953,,
bf1931b8-c1c3-40e7-8fe2-a002cd003296.live_data_internal.json,,0,,,,71.27109,,,,,bf1931b8-c1c3-40e7-8fe2-a002cd003296.sensing_status.json,1,,,,,,,,,,,,,,,335568,,62670070,,,2024-06-27 05:21:14.201,15002,,,,146.0,,,,62670070,164.0,2024-06-27 05:35:33.793,2024-06-27 05:35:33.793,,,,,121.0,,,,,59.78,,,,UTC+0530,bYyax5oN7W,,,bf1931b8-c1c3-40e7-8fe2-a002cd003296.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-27 05:35:32.978,bf1931b8-c1c3-40e7-8fe2-a002cd003296,,
da72f456-98ac-4e20-b962-41f3f29c6080.live_data_internal.json,,0,,,,41.618904,,,,,da72f456-98ac-4e20-b962-41f3f29c6080.sensing_status.json,1,,,,,,,,,,,,,,,227710,,62670070,,,2024-06-27 05:39:30.810,15002,,,,150.0,,,,62670070,165.0,2024-06-27 05:44:19.620,2024-06-27 05:44:19.620,,,,,132.0,,,,,40.3,,,,UTC+0530,bYyax5oN7W,,,da72f456-98ac-4e20-b962-41f3f29c6080.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-06-27 05:44:18.572,da72f456-98ac-4e20-b962-41f3f29c6080,,
17fcb80e-e3e8-42a3-bbe5-ccd2d4e2387b.live_data_internal.json,,0,,,,89.11,,,,,17fcb80e-e3e8-42a3-bbe5-ccd2d4e2387b.sensing_status.json,1,,,,,,,,,,,,,,,651241,,62701610,,,2024-07-03 14:41:29.807,15003,,,,121.0,,,,62701610,138.0,2024-07-03 14:52:22.152,2024-07-03 14:52:22.152,,,,,90.0,,,,,89.11,,,,UTC+0530,bYyax5oN7W,,,17fcb80e-e3e8-42a3-bbe5-ccd2d4e2387b.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-03 14:52:21.048,17fcb80e-e3e8-42a3-bbe5-ccd2d4e2387b,,
a1bcb0c8-e5fb-49b2-bf6a-4a4e56fb0882.live_data_internal.json,,0,"[{""duration"":0,""reps"":10,""weight"":0.0,""weight_unit"":""kg""},{""duration"":0,""reps"":10,""weight"":0.0,""weight_unit"":""kg""},{""duration"":0,""reps"":10,""weight"":0.0,""weight_unit"":""kg""}]",,,10.9,,,,,a1bcb0c8-e5fb-49b2-bf6a-4a4e56fb0882.sensing_status.json,1,,,,,,,,,,,,,,,128894,,62701610,,,2024-07-03 14:52:33.632,10004,,,,134.0,30004,,,62701610,143.0,2024-07-03 14:54:43.462,2024-07-03 14:54:43.462,,,,,120.0,,30,,,10.9,,,,UTC+0530,bYyax5oN7W,,,a1bcb0c8-e5fb-49b2-bf6a-4a4e56fb0882.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-03 14:54:42.526,a1bcb0c8-e5fb-49b2-bf6a-4a4e56fb0882,,
151d2cef-2dac-45fc-9334-30769b9e7a79.live_data_internal.json,10,0,"[{""duration"":18,""reps"":20,""weight"":0.0,""weight_unit"":""kg""},{""duration"":10,""reps"":4,""weight"":0.0,""weight_unit"":""kg""}]",,,11.181073,0,,,,151d2cef-2dac-45fc-9334-30769b9e7a79.sensing_status.json,1,13,,,,,,,,,,,,,,72189,,62701610,,,2024-07-03 14:55:41.399,10009,,,,94.0,30004,,,62701610,106.0,2024-07-03 14:57:08.854,2024-07-03 14:57:08.854,,,,,73.0,,24,,,10.860001,,,,UTC+0530,bYyax5oN7W,,,151d2cef-2dac-45fc-9334-30769b9e7a79.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-03 14:57:08.207,151d2cef-2dac-45fc-9334-30769b9e7a79,,
8a870aad-9586-4a44-850b-fb29a05a4efd.live_data_internal.json,,0,,,,151.15393,,,,,8a870aad-9586-4a44-850b-fb29a05a4efd.sensing_status.json,1,,,,,,,,,,,,,,,817116,,62701610,,,2024-07-03 14:57:54.106,15002,,,,135.0,,,,62701610,147.0,2024-07-03 15:30:12.807,2024-07-03 15:30:12.807,,,,,116.0,,,,,126.54001,,,,UTC+0530,bYyax5oN7W,,,8a870aad-9586-4a44-850b-fb29a05a4efd.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-03 15:30:11.936,8a870aad-9586-4a44-850b-fb29a05a4efd,,
b1661784-7635-4624-9b01-54404008eafe.live_data_internal.json,,0,,,,4.68,,,,,b1661784-7635-4624-9b01-54404008eafe.sensing_status.json,1,,,,,,,,,,,,,,,35756,,62701610,,,2024-07-03 15:30:44.542,15002,,,,131.0,,,,62701610,135.0,2024-07-03 15:31:20.875,2024-07-03 15:31:20.875,,,,,127.0,,,,,4.68,,,,UTC+0530,bYyax5oN7W,,,b1661784-7635-4624-9b01-54404008eafe.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-03 15:31:20.298,b1661784-7635-4624-9b01-54404008eafe,,
7afa491d-e705-4722-ae47-dddbe7298969.live_data_internal.json,,0,,,,49.19241,,,,,7afa491d-e705-4722-ae47-dddbe7298969.sensing_status.json,1,,,,,,,,,,,,,,,259307,,62701610,,,2024-07-03 15:34:26.680,15002,,,,131.0,,,,62701610,156.0,2024-07-03 15:46:33.968,2024-07-03 15:46:33.968,,,,,90.0,,,,,38.93,,,,UTC+0530,bYyax5oN7W,,,7afa491d-e705-4722-ae47-dddbe7298969.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-03 15:46:33.252,7afa491d-e705-4722-ae47-dddbe7298969,,
